57	1052	1052	412	0.391635	0.391635
58	1466	852	152	0.103683	0.178404
59	858	858	1716	2	2
60	906	906	1032	1.13907	1.13907
61	1376	1376	2376	1.72674	1.72674
62	729	729	945	1.2963	1.2963
63	1424	1424	2618	1.83848	1.83848
64	1241	879	440	0.354553	0.500569
65	1099	1099	2550	2.32029	2.32029
66	961	961	1109	1.15401	1.15401
67	1281	1281	440	0.343482	0.343482
68	862	862	220	0.25522	0.25522
69	918	310	0	0	0
70	660	660	220	0.333333	0.333333
71	1155	1155	1403	1.21472	1.21472
72	846	846	643	0.760047	0.760047
73	1301	1301	440	0.338201	0.338201
74	1547	1547	423	0.273432	0.273432
75	1338	1338	1075	0.803438	0.803438
76	850	850	1480	1.74118	1.74118
77	1223	1223	440	0.359771	0.359771
78	1168	1168	200	0.171233	0.171233
79	1500	1500	393	0.262	0.262
80	1243	1243	220	0.176991	0.176991
81	1255	1255	835	0.665339	0.665339
82	905	652	440	0.486188	0.674847
83	1309	1309	1113	0.850267	0.850267
84	735	0	0	0	0
85	1160	1160	1120	0.965517	0.965517
86	1314	1314	0	0	0
87	1137	1137	774	0.680739	0.680739
88	1328	1184	1520	1.14458	1.28378
89	1513	1513	379	0.250496	0.250496
90	1465	186	0	0	0
91	1271	1271	394	0.309992	0.309992
92	1462	462	121	0.0827633	0.261905
93	1354	460	660	0.487445	1.43478
94	1598	1598	1311	0.820401	0.820401
95	3058	3058	4098	1.34009	1.34009
96	2273	2273	1760	0.774307	0.774307
97	1470	1470	2570	1.7483	1.7483
98	1910	1272	2052	1.07435	1.61321
99	1853	1853	2526	1.36319	1.36319
100	1244	1244	660	0.530547	0.530547
101	2020	1000	440	0.217822	0.44
102	1502	1502	1453	0.967377	0.967377
103	1749	1749	724	0.413951	0.413951
104	2890	2890	1110	0.384083	0.384083
105	1919	1567	440	0.229286	0.280791
106	1702	1702	1643	0.965335	0.965335
107	1689	1689	1473	0.872114	0.872114
108	2110	1776	220	0.104265	0.123874
109	776	242	0	0	0
110	999	999	1225	1.22623	1.22623
111	1259	1259	1320	1.04845	1.04845
112	2504	2504	1584	0.632588	0.632588
113	520	152	0	0	0
114	2605	2605	660	0.253359	0.253359
115	835	835	1320	1.58084	1.58084
116	779	779	199	0.255456	0.255456
117	1316	1316	596	0.452888	0.452888
118	974	0	0	0	0
119	1912	1912	1980	1.03556	1.03556
120	2085	2085	1674	0.802878	0.802878
121	2548	2548	1520	0.596546	0.596546
122	1616	1616	2148	1.32921	1.32921
123	1970	1970	660	0.335025	0.335025
124	2307	2307	660	0.286086	0.286086
125	1809	1809	660	0.364842	0.364842
126	1506	1506	1846	1.22576	1.22576
127	1661	1661	1960	1.18001	1.18001
128	3872	3872	3388	0.875	0.875
129	726	726	1406	1.93664	1.93664
130	1222	1222	440	0.360065	0.360065
131	1471	760	520	0.353501	0.684211
132	1630	1630	2514	1.54233	1.54233
133	1379	1379	2554	1.85207	1.85207
134	1467	1467	880	0.599864	0.599864
135	1645	1645	1980	1.20365	1.20365
136	1885	1885	1443	0.765517	0.765517
137	1563	563	0	0	0
138	1210	1210	1264	1.04463	1.04463
139	1334	1334	846	0.634183	0.634183
140	1187	0	0	0	0
141	1406	1406	1098	0.780939	0.780939
142	1065	1065	1520	1.42723	1.42723
143	1238	1238	875	0.706785	0.706785
144	1552	1335	880	0.56701	0.659176
145	1559	1153	220	0.141116	0.190807
146	1306	349	0	0	0
147	1350	1350	2052	1.52	1.52
148	1435	1435	1077	0.750523	0.750523
149	1614	1614	3688	2.28501	2.28501
150	827	827	440	0.532044	0.532044
151	1903	1903	1331	0.699422	0.699422
152	1337	1337	1888	1.41212	1.41212
153	1461	1461	438	0.299795	0.299795
154	1042	1042	720	0.690979	0.690979
155	1648	83	0	0	0
156	1208	1208	1058	0.875828	0.875828
157	1430	1430	2468	1.72587	1.72587
158	1363	1363	660	0.484226	0.484226
159	1693	1693	1175	0.694034	0.694034
160	1203	1203	1760	1.46301	1.46301
161	1198	1198	123	0.102671	0.102671
162	1363	1362	1162	0.852531	0.853157
163	1506	1506	1945	1.2915	1.2915
164	2339	2339	880	0.376229	0.376229
165	2166	2166	3494	1.61311	1.61311
166	2250	1250	880	0.391111	0.704
167	1334	1334	1590	1.1919	1.1919
168	1818	1818	1320	0.726073	0.726073
169	2011	2011	3536	1.75833	1.75833
170	2163	2163	440	0.203421	0.203421
171	1743	1743	1940	1.11302	1.11302
172	1329	1329	220	0.165538	0.165538
173	1296	1296	393	0.303241	0.303241
174	1072	913	733	0.683769	0.802848
175	1803	1803	1746	0.968386	0.968386
176	1591	1591	1430	0.898806	0.898806
177	937	300	40	0.0426894	0.133333
178	970	970	2164	2.23093	2.23093
179	1462	1462	1887	1.2907	1.2907
180	1560	1560	440	0.282051	0.282051
181	1687	1687	220	0.130409	0.130409
182	1610	758	638	0.396273	0.841689
183	1641	1641	1318	0.803169	0.803169
184	1468	1468	1468	1	1
185	1727	1727	1500	0.868558	0.868558
186	1303	1303	205	0.157329	0.157329
187	1806	829	440	0.243632	0.53076
188	1541	1541	1080	0.700844	0.700844
189	1564	1464	220	0.140665	0.150273
190	672	672	1156	1.72024	1.72024
191	1593	1593	1363	0.855618	0.855618
192	1004	209	0	0	0
193	1042	1042	510	0.489443	0.489443
194	1800	1800	1940	1.07778	1.07778
195	1304	919	220	0.168712	0.239391
196	2487	1221	880	0.35384	0.720721
197	1358	48	0	0	0
198	1264	1264	353	0.279272	0.279272
199	1022	586	266	0.260274	0.453925
200	1992	1992	964	0.483936	0.483936
201	592	592	836	1.41216	1.41216
202	1904	1904	938	0.492647	0.492647
203	1505	1505	2070	1.37542	1.37542
204	1649	1611	871	0.528199	0.540658
205	1509	1509	1740	1.15308	1.15308
206	1762	1762	868	0.492622	0.492622
207	1712	1712	2200	1.28505	1.28505
208	1527	1527	1187	0.777341	0.777341
209	1153	1153	293	0.25412	0.25412
210	1355	1355	762	0.562362	0.562362
211	1412	1412	2072	1.46742	1.46742
212	1017	1017	2827	2.77974	2.77974
213	1255	1255	2031	1.61833	1.61833
214	1015	1015	304	0.299507	0.299507
215	1562	1562	2369	1.51665	1.51665
216	1920	1920	2932	1.52708	1.52708
217	1626	1626	3886	2.38991	2.38991
218	932	932	1160	1.24464	1.24464
219	1340	930	970	0.723881	1.04301
220	1224	910	110	0.0898693	0.120879
221	514	514	66	0.128405	0.128405
222	484	484	800	1.65289	1.65289
223	875	875	816	0.932571	0.932571
224	1024	392	0	0	0
225	720	720	1300	1.80556	1.80556
226	2231	2231	1060	0.475123	0.475123
227	1266	1266	801	0.632701	0.632701
228	785	785	394	0.501911	0.501911
229	855	855	1049	1.2269	1.2269
230	1638	1638	220	0.13431	0.13431
231	1531	1531	0	0	0
232	1009	682	440	0.436075	0.645161
233	1320	1320	1705	1.29167	1.29167
234	1421	1421	1182	0.831809	0.831809
235	560	560	260	0.464286	0.464286
236	1021	1021	1700	1.66503	1.66503
237	1019	1019	220	0.215898	0.215898
238	1822	1822	3268	1.79363	1.79363
239	1019	1019	1046	1.0265	1.0265
240	1703	1703	2392	1.40458	1.40458
241	1111	1111	2047	1.84248	1.84248
242	614	388	548	0.892508	1.41237
243	742	742	944	1.27224	1.27224
244	1337	337	302	0.225879	0.896142
245	1222	1222	629	0.51473	0.51473
246	1551	1551	2617	1.6873	1.6873
247	1305	1305	1262	0.96705	0.96705
248	1122	459	339	0.302139	0.738562
249	709	709	778	1.09732	1.09732
250	2028	2010	1100	0.542406	0.547264
251	1197	1197	990	0.827068	0.827068
252	1325	1325	1678	1.26642	1.26642
253	453	453	617	1.36203	1.36203
254	858	858	1005	1.17133	1.17133
255	1405	1405	1164	0.82847	0.82847
256	751	751	880	1.17177	1.17177
257	663	663	930	1.40271	1.40271
258	612	612	662	1.0817	1.0817
259	1332	1332	852	0.63964	0.63964
260	1048	1048	220	0.209924	0.209924
261	967	967	757	0.782834	0.782834
262	782	782	642	0.820972	0.820972
263	1164	1164	1864	1.60137	1.60137
264	632	632	1644	2.60127	2.60127
265	606	606	83	0.136964	0.136964
266	1105	1105	1100	0.995475	0.995475
267	1102	1016	220	0.199637	0.216535
268	721	721	463	0.642164	0.642164
269	1898	1898	3072	1.61855	1.61855
270	1599	1599	1760	1.10069	1.10069
271	501	501	421	0.840319	0.840319
272	1588	1588	2180	1.3728	1.3728
273	909	836	220	0.242024	0.263158
274	613	613	827	1.3491	1.3491
275	816	816	402	0.492647	0.492647
276	321	321	0	0	0
277	648	648	1956	3.01852	3.01852
278	609	609	1278	2.09852	2.09852
279	1109	1109	1074	0.96844	0.96844
280	759	759	570	0.750988	0.750988
281	1545	1545	616	0.398706	0.398706
282	1367	1367	220	0.160936	0.160936
283	1602	1602	862	0.538077	0.538077
284	2211	2211	2860	1.29353	1.29353
285	524	524	140	0.267176	0.267176
286	1137	1137	1215	1.0686	1.0686
287	1449	1449	794	0.547964	0.547964
288	1438	1438	1100	0.764951	0.764951
289	757	757	335	0.442536	0.442536
290	1473	1473	1996	1.35506	1.35506
291	1117	1117	220	0.196956	0.196956
292	720	342	0	0	0
293	778	778	0	0	0
294	1323	1323	2043	1.54422	1.54422
295	1712	1712	860	0.502336	0.502336
296	881	881	461	0.523269	0.523269
297	1258	1258	227	0.180445	0.180445
298	681	681	423	0.621145	0.621145
299	1898	1898	1320	0.695469	0.695469
300	525	525	110	0.209524	0.209524
301	709	709	880	1.24118	1.24118
302	428	428	598	1.3972	1.3972
303	1045	0	0	0	0
304	700	700	786	1.12286	1.12286
305	705	705	1131	1.60426	1.60426
306	440	440	104	0.236364	0.236364
307	748	748	1298	1.73529	1.73529
308	1355	1355	1518	1.1203	1.1203
309	1819	1819	640	0.351842	0.351842
310	1311	975	660	0.503432	0.676923
311	770	770	1029	1.33636	1.33636
312	704	704	452	0.642045	0.642045
313	1023	1023	354	0.346041	0.346041
314	974	974	1100	1.12936	1.12936
315	705	39	0	0	0
316	2149	2149	1760	0.818986	0.818986
317	2976	2976	1471	0.494288	0.494288
318	1200	1200	1464	1.22	1.22
319	883	883	424	0.480181	0.480181
320	902	902	2443	2.70843	2.70843
321	1674	1674	2855	1.7055	1.7055
322	1127	951	0	0	0
323	714	714	1828	2.56022	2.56022
324	521	521	426	0.817658	0.817658
325	1037	1037	1219	1.17551	1.17551
326	967	967	596	0.616339	0.616339
327	709	709	317	0.447109	0.447109
328	595	595	1350	2.26891	2.26891
329	1133	1133	953	0.84113	0.84113
330	1453	374	248	0.170681	0.663102
331	1224	1224	964	0.787582	0.787582
332	1606	1606	2898	1.80448	1.80448
333	1704	1704	4132	2.42488	2.42488
334	1041	1041	301	0.289145	0.289145
335	1046	1046	1696	1.62141	1.62141
336	881	881	660	0.749149	0.749149
337	820	820	860	1.04878	1.04878
338	1260	1260	244	0.193651	0.193651
339	1013	1013	1033	1.01974	1.01974
340	1454	1454	2347	1.61417	1.61417
341	858	333	0	0	0
342	1690	210	30	0.0177515	0.142857
343	889	889	483	0.543307	0.543307
344	1066	1066	116	0.108818	0.108818
345	1215	1215	1633	1.34403	1.34403
346	1321	321	142	0.107494	0.442368
347	1012	1012	440	0.434783	0.434783
348	602	602	2264	3.7608	3.7608
349	677	677	0	0	0
350	505	505	824	1.63168	1.63168
351	800	800	220	0.275	0.275
352	722	0	0	0	0
353	1564	1564	2420	1.54731	1.54731
354	1624	1624	2540	1.56404	1.56404
355	615	615	23	0.0373984	0.0373984
356	1022	1022	880	0.861057	0.861057
357	1810	1810	1740	0.961326	0.961326
358	1664	1664	4248	2.55288	2.55288
359	1020	1020	545	0.534314	0.534314
360	969	969	789	0.814241	0.814241
361	847	365	325	0.383707	0.890411
362	1064	1064	993	0.933271	0.933271
363	957	139	59	0.061651	0.42446
364	1724	913	933	0.541183	1.02191
365	1713	1713	2045	1.19381	1.19381
366	603	603	1436	2.38143	2.38143
367	767	767	1920	2.50326	2.50326
368	781	781	510	0.653009	0.653009
369	1024	1024	640	0.625	0.625
370	772	772	572	0.740933	0.740933
371	938	938	592	0.63113	0.63113
372	872	872	1504	1.72477	1.72477
373	929	929	440	0.473628	0.473628
374	556	556	45	0.0809353	0.0809353
375	526	526	440	0.836502	0.836502
376	824	824	220	0.26699	0.26699
377	986	986	660	0.669371	0.669371
378	1173	1173	788	0.671782	0.671782
379	1401	1401	1326	0.946467	0.946467
380	2748	1748	880	0.320233	0.503432
381	2170	1476	536	0.247005	0.363144
382	1687	1687	220	0.130409	0.130409
383	2166	2166	1760	0.812558	0.812558
384	1431	1431	683	0.477289	0.477289
385	531	531	1043	1.96422	1.96422
386	3237	3237	6178	1.90856	1.90856
387	731	731	1273	1.74145	1.74145
388	758	758	220	0.290237	0.290237
389	1876	1876	620	0.33049	0.33049
390	992	992	3274	3.3004	3.3004
391	703	703	1166	1.65861	1.65861
392	704	704	384	0.545455	0.545455
393	643	643	343	0.533437	0.533437
394	811	811	139	0.171393	0.171393
395	654	363	63	0.0963303	0.173554
396	999	999	797	0.797798	0.797798
397	1089	1089	2418	2.22039	2.22039
398	905	905	291	0.321547	0.321547
399	786	786	764	0.97201	0.97201
400	751	751	151	0.201065	0.201065
401	898	0	0	0	0
402	1418	1200	220	0.155148	0.183333
403	1158	1158	220	0.189983	0.189983
404	964	964	1854	1.92324	1.92324
405	1015	1015	46	0.0453202	0.0453202
406	866	380	0	0	0
407	850	850	209	0.245882	0.245882
408	945	945	710	0.751323	0.751323
409	850	850	220	0.258824	0.258824
410	1062	925	220	0.207156	0.237838
411	733	251	0	0	0
412	971	971	731	0.752832	0.752832
413	632	632	206	0.325949	0.325949
414	721	721	220	0.305132	0.305132
415	1101	1101	760	0.690282	0.690282
416	1148	608	0	0	0
417	1113	1113	809	0.726864	0.726864
418	607	607	131	0.215815	0.215815
419	838	838	1930	2.3031	2.3031
420	641	641	862	1.34477	1.34477
421	906	906	1346	1.48565	1.48565
422	1075	1075	860	0.8	0.8
423	854	854	440	0.515222	0.515222
424	514	514	341	0.663424	0.663424
425	1754	1754	1317	0.750855	0.750855
426	1213	1213	577	0.47568	0.47568
427	605	605	68	0.112397	0.112397
428	1275	1275	2815	2.20784	2.20784
429	739	739	799	1.08119	1.08119
430	1056	1056	558	0.528409	0.528409
431	557	557	550	0.987433	0.987433
432	653	653	1140	1.74579	1.74579
433	562	562	2039	3.62811	3.62811
434	503	503	0	0	0
435	639	639	1103	1.72613	1.72613
436	1036	442	162	0.156371	0.366516
437	554	554	367	0.662455	0.662455
438	1199	1142	822	0.685571	0.71979
439	549	549	440	0.801457	0.801457
440	2100	2100	500	0.238095	0.238095
441	512	512	312	0.609375	0.609375
442	801	801	657	0.820225	0.820225
443	599	599	766	1.2788	1.2788
444	513	513	235	0.45809	0.45809
445	1637	1637	440	0.268784	0.268784
446	1200	1200	973	0.810833	0.810833
447	850	850	3040	3.57647	3.57647
448	349	349	392	1.12321	1.12321
449	699	699	1790	2.5608	2.5608
450	1301	1301	608	0.467333	0.467333
451	374	374	387	1.03476	1.03476
452	899	899	518	0.576196	0.576196
453	899	899	220	0.244716	0.244716
454	900	900	1928	2.14222	2.14222
455	1238	1238	2216	1.78998	1.78998
456	899	899	803	0.893215	0.893215
457	717	717	220	0.306834	0.306834
458	627	106	0	0	0
459	2086	2086	4121	1.97555	1.97555
460	2333	2295	2860	1.22589	1.24619
461	2171	1371	640	0.294795	0.466813
462	2123	2123	1456	0.685822	0.685822
463	1575	1575	3984	2.52952	2.52952
464	1487	1487	2420	1.62744	1.62744
465	2015	2015	1540	0.764268	0.764268
466	1193	1193	808	0.677284	0.677284
467	1578	824	364	0.230672	0.441748
468	1121	1121	440	0.392507	0.392507
469	1114	979	579	0.519749	0.59142
470	1414	1414	574	0.405941	0.405941
471	2170	2170	5707	2.62995	2.62995
472	1031	1031	1734	1.68186	1.68186
473	1435	868	440	0.30662	0.506912
474	1279	1279	620	0.484754	0.484754
475	1426	1426	1786	1.25245	1.25245
476	1752	1217	440	0.251142	0.361545
477	1576	1576	226	0.143401	0.143401
478	1069	1069	1949	1.8232	1.8232
479	1965	1965	3520	1.79135	1.79135
480	1053	1053	360	0.34188	0.34188
481	1730	249	89	0.0514451	0.35743
482	1022	1022	1080	1.05675	1.05675
483	1720	1720	660	0.383721	0.383721
484	907	907	1018	1.12238	1.12238
485	894	894	440	0.49217	0.49217
486	1059	569	627	0.592068	1.10193
487	1103	905	265	0.240254	0.292818
488	784	784	220	0.280612	0.280612
489	2382	2382	660	0.277078	0.277078
490	2220	1478	1760	0.792793	1.1908
491	1409	1409	4107	2.91483	2.91483
492	834	834	497	0.595923	0.595923
493	1296	1296	1536	1.18519	1.18519
494	1848	1848	2084	1.12771	1.12771
495	1357	1357	1775	1.30803	1.30803
496	995	995	1163	1.16884	1.16884
497	1285	1285	2415	1.87938	1.87938
498	977	130	10	0.0102354	0.0769231
499	1883	1326	440	0.23367	0.331825
500	1308	1308	440	0.336391	0.336391
501	1097	1097	1540	1.40383	1.40383
502	1409	1409	1552	1.10149	1.10149
503	1479	1479	1540	1.04124	1.04124
504	929	880	220	0.236814	0.25
505	1088	1088	1524	1.40074	1.40074
506	1480	335	0	0	0
507	1093	1093	653	0.597438	0.597438
508	1022	1022	2386	2.33464	2.33464
509	776	0	0	0	0
510	1141	1141	462	0.404908	0.404908
511	2303	1398	880	0.38211	0.629471
512	681	681	440	0.646109	0.646109
513	1006	1006	660	0.656064	0.656064
514	1080	0	0	0	0
515	904	904	543	0.600664	0.600664
516	1365	1365	483	0.353846	0.353846
517	1334	1334	1760	1.31934	1.31934
518	1635	1635	1540	0.941896	0.941896
519	1008	1008	1320	1.30952	1.30952
520	1235	1235	1310	1.06073	1.06073
521	1322	1322	1182	0.8941	0.8941
522	1142	1142	660	0.577933	0.577933
523	1334	0	0	0	0
524	1677	1677	1797	1.07156	1.07156
525	1025	1025	925	0.902439	0.902439
526	1136	1136	220	0.193662	0.193662
527	1307	1181	440	0.336649	0.372566
528	1053	1053	220	0.208927	0.208927
529	873	469	118	0.135166	0.251599
530	1276	1276	388	0.304075	0.304075
531	977	977	848	0.867963	0.867963
532	1891	1891	2380	1.25859	1.25859
533	1305	1305	440	0.337165	0.337165
534	1798	1798	2840	1.57953	1.57953
535	1143	737	317	0.27734	0.430122
536	855	855	880	1.02924	1.02924
537	1653	1653	2556	1.54628	1.54628
538	838	362	220	0.26253	0.607735
539	811	494	220	0.27127	0.445344
540	1628	1628	896	0.550369	0.550369
541	1356	1356	291	0.214602	0.214602
542	1096	448	328	0.29927	0.732143
543	1055	1055	367	0.347867	0.347867
544	1472	1472	2612	1.77446	1.77446
545	1676	1676	1760	1.05012	1.05012
546	743	702	464	0.624495	0.660969
547	944	944	580	0.614407	0.614407
548	924	924	1420	1.5368	1.5368
549	1450	1450	1300	0.896552	0.896552
550	1350	1350	1370	1.01481	1.01481
551	768	768	128	0.166667	0.166667
552	503	503	608	1.20875	1.20875
553	1123	343	0	0	0
554	1223	1223	631	0.515944	0.515944
555	1644	1644	3040	1.84915	1.84915
556	872	872	1856	2.12844	2.12844
557	581	581	872	1.50086	1.50086
558	1375	1375	440	0.32	0.32
559	1656	1656	1000	0.603865	0.603865
560	759	759	296	0.389987	0.389987
561	1660	963	660	0.39759	0.685358
562	1137	1137	0	0	0
563	1451	1451	2209	1.5224	1.5224
564	1377	1377	964	0.700073	0.700073
565	1059	1059	1319	1.24551	1.24551
566	1259	1259	2477	1.96743	1.96743
567	883	883	220	0.249151	0.249151
568	949	949	694	0.731296	0.731296
569	950	0	0	0	0
570	1287	1287	160	0.12432	0.12432
571	1049	1049	1338	1.2755	1.2755
572	1246	1246	946	0.75923	0.75923
573	902	902	1522	1.68736	1.68736
574	1154	1154	880	0.762565	0.762565
575	1049	1049	1430	1.3632	1.3632
576	1331	1331	823	0.618332	0.618332
577	1003	1003	957	0.954138	0.954138
578	1384	1384	1655	1.19581	1.19581
579	1359	1359	678	0.498896	0.498896
580	1160	1160	440	0.37931	0.37931
581	1614	1614	2714	1.68154	1.68154
582	958	958	440	0.45929	0.45929
583	1727	1727	880	0.509554	0.509554
584	1141	1141	2962	2.59597	2.59597
585	1243	1243	660	0.530973	0.530973
586	748	748	0	0	0
587	1859	1859	1980	1.06509	1.06509
588	1250	1250	1289	1.0312	1.0312
589	1657	1657	440	0.26554	0.26554
590	1762	1762	1804	1.02384	1.02384
591	1148	0	0	0	0
592	1086	1086	834	0.767956	0.767956
593	798	798	1242	1.55639	1.55639
594	784	784	1290	1.64541	1.64541
595	964	964	1399	1.45124	1.45124
596	1207	906	440	0.36454	0.485651
597	809	809	220	0.271941	0.271941
598	1014	1014	611	0.602564	0.602564
599	992	543	503	0.507056	0.926335
600	929	929	0	0	0
601	1233	1233	1715	1.39092	1.39092
602	1247	1247	2494	2	2
603	1279	87	0	0	0
604	1074	1074	660	0.614525	0.614525
605	1153	1153	1984	1.72073	1.72073
606	1273	1273	1591	1.2498	1.2498
607	1117	1117	1000	0.895255	0.895255
608	1041	1041	776	0.745437	0.745437
609	1242	1242	412	0.331723	0.331723
610	1141	1141	2046	1.79316	1.79316
611	1106	1106	2352	2.12658	2.12658
612	1718	1718	821	0.477881	0.477881
613	1101	1101	440	0.399637	0.399637
614	1118	1118	1516	1.35599	1.35599
615	1015	185	185	0.182266	1
616	1382	1382	440	0.318379	0.318379
617	847	847	420	0.495868	0.495868
618	918	753	440	0.479303	0.584329
619	1254	1254	2408	1.92026	1.92026
620	1213	1213	212	0.174773	0.174773
621	1540	1241	440	0.285714	0.354553
622	1321	0	0	0	0
623	1313	1313	1363	1.03808	1.03808
624	1065	892	404	0.379343	0.452915
625	875	875	660	0.754286	0.754286
626	1017	1017	1684	1.65585	1.65585
627	973	973	440	0.45221	0.45221
628	1350	1350	632	0.468148	0.468148
629	677	677	452	0.667651	0.667651
630	1299	1299	2573	1.98075	1.98075
631	821	666	220	0.267966	0.33033
632	971	971	220	0.226571	0.226571
633	652	652	220	0.337423	0.337423
634	1191	1191	1814	1.52309	1.52309
635	665	665	1955	2.93985	2.93985
636	1065	1065	2561	2.40469	2.40469
637	1187	1187	440	0.370682	0.370682
638	1229	1229	660	0.537022	0.537022
639	742	0	0	0	0
640	1137	1137	735	0.646438	0.646438
641	1330	597	220	0.165414	0.368509
642	1040	1040	1847	1.77596	1.77596
643	1221	1221	563	0.461097	0.461097
644	1332	642	122	0.0915916	0.190031
645	1630	1429	220	0.134969	0.153954
646	769	720	440	0.572172	0.611111
647	943	943	486	0.515376	0.515376
648	1183	1133	1233	1.04227	1.08826
649	1461	1461	441	0.301848	0.301848
650	1285	1285	455	0.354086	0.354086
651	799	80	0	0	0
652	932	932	220	0.236052	0.236052
653	1143	1143	654	0.572178	0.572178
654	857	305	85	0.0991832	0.278689
655	1077	1077	1559	1.44754	1.44754
656	1065	1065	1056	0.991549	0.991549
657	1174	1174	440	0.374787	0.374787
658	1329	1329	1749	1.31603	1.31603
659	907	645	220	0.242558	0.341085
660	901	901	440	0.488346	0.488346
661	903	903	1763	1.95238	1.95238
662	1370	1370	1760	1.28467	1.28467
663	1058	1058	1275	1.2051	1.2051
664	974	974	220	0.225873	0.225873
665	1272	1272	640	0.503145	0.503145
666	1075	1075	220	0.204651	0.204651
667	1160	1160	640	0.551724	0.551724
668	1270	1270	1064	0.837795	0.837795
669	1096	1096	1834	1.67336	1.67336
670	786	786	1075	1.36768	1.36768
671	1524	1524	2496	1.6378	1.6378
672	1138	1138	393	0.345343	0.345343
673	1022	1022	1721	1.68395	1.68395
674	1088	1088	1932	1.77574	1.77574
675	856	856	1600	1.86916	1.86916
676	1237	1237	572	0.462409	0.462409
677	1067	612	112	0.104967	0.183007
678	729	580	220	0.301783	0.37931
679	1284	1284	660	0.514019	0.514019
680	2141	2141	1568	0.732368	0.732368
681	1179	1179	660	0.559796	0.559796
682	1084	590	660	0.608856	1.11864
683	1231	1231	220	0.178716	0.178716
684	1877	943	303	0.161428	0.321315
685	1421	1421	660	0.464462	0.464462
686	1041	1041	440	0.422671	0.422671
687	976	976	660	0.67623	0.67623
688	1185	1185	489	0.412658	0.412658
689	1589	1589	1898	1.19446	1.19446
690	914	340	140	0.153173	0.411765
691	1234	410	0	0	0
692	1050	1050	2488	2.36952	2.36952
693	857	857	212	0.247375	0.247375
694	1576	727	200	0.126904	0.275103
695	688	688	448	0.651163	0.651163
696	1696	1487	807	0.475825	0.542703
697	1512	1512	515	0.340608	0.340608
698	1192	1192	1327	1.11326	1.11326
699	1107	1107	440	0.397471	0.397471
700	1195	1195	3198	2.67615	2.67615
701	810	810	640	0.790123	0.790123
702	1545	1545	660	0.427184	0.427184
703	1006	1006	726	0.72167	0.72167
704	634	634	437	0.689274	0.689274
705	1399	1399	440	0.31451	0.31451
706	1301	725	485	0.37279	0.668966
707	902	902	440	0.487805	0.487805
708	1113	1113	760	0.682839	0.682839
709	1134	1134	1364	1.20282	1.20282
710	1661	1661	1934	1.16436	1.16436
711	1101	1101	2551	2.31698	2.31698
712	1117	1117	365	0.326768	0.326768
713	1685	1685	585	0.347181	0.347181
714	1331	1331	880	0.661157	0.661157
715	1610	1610	1980	1.22981	1.22981
716	904	904	771	0.852876	0.852876
717	670	670	950	1.41791	1.41791
718	930	930	1228	1.32043	1.32043
719	1279	1098	218	0.170446	0.198543
720	928	0	0	0	0
721	1500	1500	574	0.382667	0.382667
722	1283	1283	1100	0.857366	0.857366
723	776	776	200	0.257732	0.257732
724	686	686	565	0.823615	0.823615
725	895	895	311	0.347486	0.347486
726	1297	1297	1031	0.794911	0.794911
727	975	0	0	0	0
728	1313	1313	928	0.706778	0.706778
