0	639	639	220	0.344288	0.344288
1	1641	736	220	0.134065	0.298913
2	1309	0	0	0	0
3	1162	407	27	0.0232358	0.0663391
4	1390	93	0	0	0
5	1568	0	0	0	0
6	1599	1599	440	0.275172	0.275172
7	1433	0	0	0	0
8	1413	818	220	0.155697	0.268949
9	1616	0	0	0	0
10	1336	0	0	0	0
11	1299	1299	220	0.169361	0.169361
12	1664	0	0	0	0
13	1611	0	0	0	0
14	1645	545	220	0.133739	0.40367
15	1410	122	0	0	0
16	920	513	220	0.23913	0.42885
17	1562	562	0	0	0
18	1581	1432	220	0.139152	0.153631
19	1576	0	0	0	0
20	1259	0	0	0	0
21	1322	1322	220	0.166415	0.166415
22	849	849	0	0	0
23	1281	1281	220	0.171741	0.171741
24	1098	0	0	0	0
25	1192	0	0	0	0
26	715	640	220	0.307692	0.34375
27	1058	0	0	0	0
28	972	0	0	0	0
29	892	359	0	0	0
30	1929	0	0	0	0
31	1135	1135	220	0.193833	0.193833
32	1284	882	200	0.155763	0.226757
33	1006	1006	220	0.218688	0.218688
34	1283	1264	424	0.330475	0.335443
35	970	437	114	0.117526	0.26087
36	929	0	0	0	0
37	2047	2047	220	0.107474	0.107474
38	825	0	0	0	0
39	892	825	265	0.297085	0.321212
40	1144	446	220	0.192308	0.493274
41	620	0	0	0	0
42	1340	1340	440	0.328358	0.328358
43	916	916	3440	3.75546	3.75546
44	1013	0	0	0	0
45	462	0	0	0	0
46	1507	1000	220	0.145985	0.22
47	611	611	220	0.360065	0.360065
48	859	859	660	0.768335	0.768335
49	1240	0	0	0	0
50	951	951	220	0.231335	0.231335
51	1430	0	0	0	0
52	1092	0	0	0	0
53	1121	745	220	0.196253	0.295302
54	1400	0	0	0	0
55	1127	0	0	0	0
56	1189	0	0	0	0
57	1052	243	103	0.0979087	0.423868
58	1466	852	220	0.150068	0.258216
59	858	39	0	0	0
60	906	716	220	0.242826	0.307263
61	1376	0	0	0	0
62	729	0	0	0	0
63	1424	719	420	0.294944	0.584145
64	1241	879	220	0.177276	0.250284
65	1099	306	86	0.078253	0.281046
66	961	852	220	0.228928	0.258216
67	1281	0	0	0	0
68	862	747	220	0.25522	0.294511
69	918	918	70	0.0762527	0.0762527
70	660	660	0	0	0
71	1155	0	0	0	0
72	846	137	0	0	0
73	1301	1301	440	0.338201	0.338201
74	1547	1547	220	0.142211	0.142211
75	1338	475	0	0	0
76	850	0	0	0	0
77	1223	64	0	0	0
78	1168	156	0	0	0
79	1500	1500	393	0.262	0.262
80	1243	0	0	0	0
81	1255	697	257	0.204781	0.368723
82	905	0	0	0	0
83	1309	0	0	0	0
84	735	0	0	0	0
85	1160	1160	220	0.189655	0.189655
86	1314	0	0	0	0
87	1137	790	0	0	0
88	1328	1184	344	0.259036	0.290541
89	1513	254	0	0	0
90	1465	1465	220	0.150171	0.150171
91	1271	434	0	0	0
92	1462	462	0	0	0
93	1354	0	0	0	0
94	1598	787	220	0.137672	0.279543
95	3058	1591	880	0.28777	0.553111
96	2273	2273	220	0.0967884	0.0967884
97	1470	0	0	0	0
98	1910	1000	220	0.115183	0.22
99	1853	1853	15837	8.54668	8.54668
100	1244	734	220	0.176849	0.299728
101	2020	0	0	0	0
102	1502	0	0	0	0
103	1749	0	0	0	0
104	2890	0	0	0	0
105	1919	0	0	0	0
106	1702	1702	361	0.212103	0.212103
107	1689	1689	236	0.139728	0.139728
108	2110	2110	574	0.272038	0.272038
109	776	0	0	0	0
110	999	14	0	0	0
111	1259	0	0	0	0
112	2504	0	0	0	0
113	520	0	0	0	0
114	2605	876	196	0.0752399	0.223744
115	835	0	0	0	0
116	779	399	59	0.0757381	0.14787
117	1316	433	0	0	0
118	974	946	220	0.225873	0.232558
119	1912	1000	220	0.115063	0.22
120	2085	1000	220	0.105516	0.22
121	2548	2335	440	0.172684	0.188437
122	1616	1000	220	0.136139	0.22
123	1970	1053	220	0.111675	0.208927
124	2307	0	0	0	0
125	1809	0	0	0	0
126	1506	0	0	0	0
127	1661	1661	1911	1.15051	1.15051
128	3872	0	0	0	0
129	726	726	53	0.0730028	0.0730028
130	1222	905	640	0.523732	0.707182
131	1471	0	0	0	0
132	1630	1630	1522	0.933742	0.933742
133	1379	785	220	0.159536	0.280255
134	1467	1077	220	0.149966	0.204271
135	1645	846	440	0.267477	0.520095
136	1885	943	220	0.116711	0.233298
137	1563	193	0	0	0
138	1210	1210	0	0	0
139	1334	0	0	0	0
140	1187	950	220	0.185341	0.231579
141	1406	0	0	0	0
142	1065	0	0	0	0
143	1238	835	0	0	0
144	1552	217	0	0	0
145	1559	0	0	0	0
146	1306	349	0	0	0
147	1350	1350	660	0.488889	0.488889
148	1435	0	0	0	0
149	1614	758	440	0.272615	0.580475
150	827	560	20	0.0241838	0.0357143
151	1903	0	0	0	0
152	1337	1337	1777	1.32909	1.32909
153	1461	1082	202	0.138261	0.186691
154	1042	0	0	0	0
155	1648	0	0	0	0
156	1208	478	220	0.182119	0.460251
157	1430	713	220	0.153846	0.308555
158	1363	879	0	0	0
159	1693	195	0	0	0
160	1203	1039	220	0.182876	0.211742
161	1198	335	0	0	0
162	1363	0	0	0	0
163	1506	653	0	0	0
164	2339	600	0	0	0
165	2166	584	244	0.11265	0.417808
166	2250	230	0	0	0
167	1334	0	0	0	0
168	1818	0	0	0	0
169	2011	2011	798	0.396818	0.396818
170	2163	1361	220	0.101711	0.161646
171	1743	0	0	0	0
172	1329	0	0	0	0
173	1296	1296	7345	5.66744	5.66744
174	1072	0	0	0	0
175	1803	1577	660	0.366057	0.418516
176	1591	0	0	0	0
177	937	937	220	0.234792	0.234792
178	970	0	0	0	0
179	1462	0	0	0	0
180	1560	0	0	0	0
181	1687	473	33	0.0195614	0.0697674
182	1610	758	220	0.136646	0.290237
183	1641	1641	1080	0.658135	0.658135
184	1468	293	0	0	0
185	1727	1727	496	0.287203	0.287203
186	1303	1303	225	0.172678	0.172678
187	1806	1806	220	0.121816	0.121816
188	1541	0	0	0	0
189	1564	1000	220	0.140665	0.22
190	672	0	0	0	0
191	1593	643	0	0	0
192	1004	0	0	0	0
193	1042	710	0	0	0
194	1800	1647	440	0.244444	0.267152
195	1304	0	0	0	0
196	2487	0	0	0	0
197	1358	1048	220	0.162003	0.209924
198	1264	0	0	0	0
199	1022	1022	3268	3.19765	3.19765
200	1992	1786	440	0.220884	0.246361
201	592	478	0	0	0
202	1904	1904	679	0.356618	0.356618
203	1505	0	0	0	0
204	1649	1611	220	0.133414	0.136561
205	1509	0	0	0	0
206	1762	1762	220	0.124858	0.124858
207	1712	988	220	0.128505	0.222672
208	1527	0	0	0	0
209	1153	0	0	0	0
210	1355	1355	220	0.162362	0.162362
211	1412	806	220	0.155807	0.272953
212	1017	1017	2190	2.15339	2.15339
213	1255	378	18	0.0143426	0.047619
214	1015	0	0	0	0
215	1562	1562	220	0.140845	0.140845
216	1920	0	0	0	0
217	1626	1363	220	0.135301	0.161409
218	932	932	2522	2.70601	2.70601
219	1340	1340	7080	5.28358	5.28358
220	1224	0	0	0	0
221	514	514	0	0	0
222	484	484	3032	6.26446	6.26446
223	875	0	0	0	0
224	1024	0	0	0	0
225	720	0	0	0	0
226	2231	1231	220	0.0986105	0.178716
227	1266	1255	315	0.248815	0.250996
228	785	785	0	0	0
229	855	0	0	0	0
230	1638	1254	220	0.13431	0.175439
231	1531	958	220	0.143697	0.229645
232	1009	682	42	0.0416254	0.0615836
233	1320	0	0	0	0
234	1421	1421	62	0.0436312	0.0436312
235	560	560	1124	2.00714	2.00714
236	1021	1021	4717	4.61998	4.61998
237	1019	1019	1520	1.49166	1.49166
238	1822	1822	10026	5.50274	5.50274
239	1019	1019	440	0.431796	0.431796
240	1703	1645	220	0.129184	0.133739
241	1111	846	200	0.180018	0.236407
242	614	614	220	0.358306	0.358306
243	742	742	332	0.447439	0.447439
244	1337	0	0	0	0
245	1222	0	0	0	0
246	1551	119	0	0	0
247	1305	0	0	0	0
248	1122	663	200	0.178253	0.301659
249	709	580	20	0.0282087	0.0344828
250	2028	1018	158	0.0779093	0.155206
251	1197	1197	4174	3.48705	3.48705
252	1325	325	0	0	0
253	453	453	156	0.344371	0.344371
254	858	858	0	0	0
255	1405	804	220	0.156584	0.273632
256	751	0	0	0	0
257	663	663	2216	3.34238	3.34238
258	612	612	4224	6.90196	6.90196
259	1332	0	0	0	0
260	1048	930	220	0.209924	0.236559
261	967	450	220	0.227508	0.488889
262	782	0	0	0	0
263	1164	1164	4706	4.04296	4.04296
264	632	0	0	0	0
265	606	0	0	0	0
266	1105	303	0	0	0
267	1102	0	0	0	0
268	721	721	1931	2.67822	2.67822
269	1898	1325	860	0.453109	0.649057
270	1599	1428	220	0.137586	0.154062
271	501	0	0	0	0
272	1588	0	0	0	0
273	909	73	0	0	0
274	613	613	147	0.239804	0.239804
275	816	0	0	0	0
276	321	0	0	0	0
277	648	0	0	0	0
278	609	0	0	0	0
279	1109	0	0	0	0
280	759	0	0	0	0
281	1545	0	0	0	0
282	1367	0	0	0	0
283	1602	224	0	0	0
284	2211	0	0	0	0
285	524	0	0	0	0
286	1137	1002	22	0.0193492	0.0219561
287	1449	1449	5134	3.54313	3.54313
288	1438	684	0	0	0
289	757	618	220	0.290621	0.355987
290	1473	1473	649	0.440597	0.440597
291	1117	910	30	0.0268577	0.032967
292	720	0	0	0	0
293	778	778	8328	10.7044	10.7044
294	1323	351	220	0.166289	0.626781
295	1712	508	220	0.128505	0.433071
296	881	315	195	0.221339	0.619048
297	1258	1258	91	0.072337	0.072337
298	681	3	0	0	0
299	1898	1898	440	0.231823	0.231823
300	525	295	0	0	0
301	709	0	0	0	0
302	428	428	217	0.507009	0.507009
303	1045	0	0	0	0
304	700	0	0	0	0
305	705	705	1424	2.01986	2.01986
306	440	440	104	0.236364	0.236364
307	748	748	220	0.294118	0.294118
308	1355	0	0	0	0
309	1819	0	0	0	0
310	1311	0	0	0	0
311	770	0	0	0	0
312	704	0	0	0	0
313	1023	894	334	0.326491	0.373602
314	974	974	0	0	0
315	705	0	0	0	0
316	2149	315	55	0.0255933	0.174603
317	2976	0	0	0	0
318	1200	0	0	0	0
319	883	71	0	0	0
320	902	281	181	0.200665	0.644128
321	1674	0	0	0	0
322	1127	176	0	0	0
323	714	0	0	0	0
324	521	0	0	0	0
325	1037	613	0	0	0
326	967	336	0	0	0
327	709	709	0	0	0
328	595	595	220	0.369748	0.369748
329	1133	907	220	0.194175	0.242558
330	1453	1000	220	0.151411	0.22
331	1224	640	180	0.147059	0.28125
332	1606	347	0	0	0
333	1704	0	0	0	0
334	1041	0	0	0	0
335	1046	1046	220	0.210325	0.210325
336	881	130	90	0.102157	0.692308
337	820	474	34	0.0414634	0.07173
338	1260	0	0	0	0
339	1013	284	144	0.142152	0.507042
340	1454	0	0	0	0
341	858	0	0	0	0
342	1690	480	0	0	0
343	889	503	220	0.247469	0.437376
344	1066	50	0	0	0
345	1215	1215	220	0.18107	0.18107
346	1321	0	0	0	0
347	1012	1012	182	0.179842	0.179842
348	602	0	0	0	0
349	677	677	0	0	0
350	505	0	0	0	0
351	800	0	0	0	0
352	722	0	0	0	0
353	1564	0	0	0	0
354	1624	1624	195	0.120074	0.120074
355	615	615	0	0	0
356	1022	1022	220	0.215264	0.215264
357	1810	0	0	0	0
358	1664	41	0	0	0
359	1020	505	0	0	0
