0	639	639	393	0.615023	0.615023
1	1641	0	0	0	0
2	1309	657	537	0.410237	0.817352
3	1162	0	0	0	0
4	1390	0	0	0	0
5	1568	1050	220	0.140306	0.209524
6	1599	1162	220	0.137586	0.189329
7	1433	1433	220	0.153524	0.153524
8	1413	0	0	0	0
9	1616	1616	1320	0.816832	0.816832
10	1336	0	0	0	0
11	1299	0	0	0	0
12	1664	0	0	0	0
13	1611	249	0	0	0
14	1645	1545	220	0.133739	0.142395
15	1410	410	2	0.00141844	0.00487805
16	920	0	0	0	0
17	1562	1438	598	0.382843	0.415855
18	1581	1432	220	0.139152	0.153631
19	1576	1576	220	0.139594	0.139594
20	1259	825	220	0.174742	0.266667
21	1322	0	0	0	0
22	849	849	168	0.19788	0.19788
23	1281	1281	754	0.588603	0.588603
24	1098	1098	898	0.817851	0.817851
25	1192	763	440	0.369128	0.576671
26	715	715	200	0.27972	0.27972
27	1058	0	0	0	0
28	972	615	220	0.226337	0.357724
29	892	359	0	0	0
30	1929	1671	251	0.130119	0.150209
31	1135	0	0	0	0
32	1284	402	122	0.0950156	0.303483
33	1006	1006	220	0.218688	0.218688
34	1283	1264	864	0.673422	0.683544
35	970	970	440	0.453608	0.453608
36	929	655	220	0.236814	0.335878
37	2047	0	0	0	0
38	825	825	77	0.0933333	0.0933333
39	892	0	0	0	0
40	1144	1144	440	0.384615	0.384615
41	620	0	0	0	0
42	1340	685	220	0.164179	0.321168
43	916	916	4064	4.43668	4.43668
44	1013	1013	220	0.217177	0.217177
45	462	268	256	0.554113	0.955224
46	1507	1507	200	0.132714	0.132714
47	611	611	144	0.235679	0.235679
48	859	702	220	0.256112	0.31339
49	1240	0	0	0	0
50	951	951	86	0.0904311	0.0904311
51	1430	459	0	0	0
52	1092	926	220	0.201465	0.237581
53	1121	0	0	0	0
54	1400	688	0	0	0
55	1127	1127	432	0.383319	0.383319
56	1189	0	0	0	0
57	1052	0	0	0	0
58	1466	852	0	0	0
59	858	819	419	0.488345	0.5116
60	906	716	572	0.631347	0.798883
61	1376	376	81	0.0588663	0.215426
62	729	729	225	0.308642	0.308642
63	1424	1424	660	0.463483	0.463483
64	1241	1241	220	0.177276	0.177276
65	1099	793	220	0.200182	0.277427
66	961	852	220	0.228928	0.258216
67	1281	689	69	0.0538642	0.100145
68	862	115	0	0	0
69	918	918	220	0.239651	0.239651
70	660	660	220	0.333333	0.333333
71	1155	0	0	0	0
72	846	846	537	0.634752	0.634752
